,valence,arousal
175,0.19848788,-0.15447761
176,0.19957805,-0.16522707
177,0.39953816,-0.30361465
178,0.38364738,-0.29874066
179,0.29138786,-0.267683
180,0.31455323,-0.29034606
181,0.29227728,-0.23429754
182,0.28563705,-0.4127758
183,0.50936943,-0.57869685
184,0.33065262,-0.5919961
185,0.33505288,-0.3988485
186,0.13925326,0.009377607
187,0.20147017,-0.0571798
188,0.18582249,-0.21580254
189,0.4514777,-0.6487643
190,0.43849418,-0.59464824
191,0.2748087,-0.74080557
192,0.32011205,-0.2878231
193,0.31360602,-0.3786042
194,0.15536867,-0.3880578
195,0.10475583,-0.3261259
196,0.13749763,-0.35126022
197,0.2716886,-0.33032033
198,0.33647564,-0.528944
199,0.42775097,-0.4925106
200,0.43592146,-0.35391062
201,0.4877539,-0.5665717
202,0.39239827,-0.66233236
203,-0.025906969,0.13874762
204,0.2909371,-0.15322398
205,0.26305175,-0.23306608
206,0.29364583,-0.29283792
207,0.2688774,-0.27430835
208,0.27233243,-0.2757308
209,0.27347198,-0.25349632
210,0.27579862,-0.25336787
211,0.278751,-0.25363085
212,0.28887334,-0.2601763
213,0.2760119,-0.2677425
214,0.26896772,-0.27571455
215,0.2732515,-0.25803018
216,0.2937851,-0.25424913
217,0.3315302,-0.2719325
218,0.22132878,-0.2921866
219,0.21032788,-0.16211276
220,0.50253886,-0.68847096
221,0.42276004,-0.79587466
222,0.11880139,-0.30231032
223,0.2307254,-0.07020121
224,0.17307247,0.04484231
225,0.28770944,-0.18092896
226,0.32055062,-0.7117346
227,0.30274215,-0.3730275
228,0.18060493,0.02290503
229,0.3982261,-0.5679263
230,0.3589655,-0.7194686
231,0.21953788,-0.19261247
232,0.19492613,-0.116461314
233,0.2909573,-0.29374325
234,0.14825273,-0.53325725
235,0.37296757,-0.70471513
236,0.117588334,-0.6678522
237,0.19830364,-0.1074123
238,0.28886905,-0.19988976
239,0.37885526,-0.50776434
240,0.29278532,-0.72271407
241,0.2696248,-0.5055739
242,0.05087511,-0.31488428
243,0.2915152,-0.31941792
244,0.28334537,-0.23578927
245,0.24992761,-0.37779456
246,0.20094214,-0.21483119
247,0.5119346,-0.4408299
248,0.4514841,-0.5939956
249,0.58802456,-0.81959397
250,0.52003896,-0.54924035
251,0.75178295,-0.6478463
252,0.46518072,-0.55604774
253,0.23679537,-0.40442085
254,0.4508454,-0.68080074
255,0.45838618,-0.6601424
256,0.21718347,-0.41321826
257,0.31598058,-0.31781915
258,0.2305517,-0.26216656
259,0.2440866,-0.3298303
260,0.15883955,-0.4935319
261,0.427173,-0.712459
262,-0.028038565,-0.08698123
263,-0.19098735,-0.18831365
264,-0.21610428,-0.2548605
265,-0.3502364,-0.13510299
266,-0.16869247,-0.41880012
267,-0.058722306,-0.2816478
268,-0.101861596,-0.37047538
269,0.1402806,-0.18699327
270,-0.17501208,-0.3592055
271,-0.05352579,-0.29150096
272,0.06211229,-0.5170694
273,0.31507224,-0.71123344
274,0.6019045,-0.7790055
275,0.6735827,-0.8842067
276,0.5143522,-0.8147672
277,0.6368242,-0.8400222
278,0.6213122,-0.8597112
