,valence,arousal
107,0.2332261,-0.5936085
108,0.40086973,-0.4164454
109,0.14454111,-0.3201328
110,0.36832955,-0.4816061
111,0.038338725,-0.4396394
112,0.08132123,-0.48586562
113,0.026623111,-0.23788886
114,0.007387701,-0.41101006
115,0.1602415,-0.44972894
116,0.06304758,-0.45141646
117,0.08599443,-0.35024887
118,0.2414304,-0.57412696
119,-0.04259563,-0.29790035
120,-0.0586301,-0.40041605
121,0.45313188,-0.18864152
122,0.17908281,-0.39173654
123,0.2216194,-0.41039175
124,0.18474686,-0.5730447
125,0.21630661,-0.28610238
126,-0.017470453,-0.3640459
127,0.20864995,-0.50551635
128,0.15500821,-0.48931208
129,0.071730606,-0.46966174
130,0.28544882,-0.10197281
131,0.1158384,-0.44923386
132,0.07169782,-0.41952392
133,-0.16878545,-0.06198203
134,0.009954299,-0.46502158
135,-0.07183917,-0.4870448
136,-0.06671081,-0.3848243
137,-0.074998714,-0.35812217
138,-0.2073361,-0.3126545
139,-0.24176387,-0.21693473
140,0.566397,-0.6404996
141,0.59767133,-0.3477657
142,0.32881597,-0.22059219
143,0.08976742,0.00973744
144,0.266836,-0.27208108
145,0.261591,-0.38730517
146,0.2250719,-0.6289512
147,0.10077977,-0.45239732
148,0.2836658,-0.18798871
149,-0.051849056,-0.2802033
150,0.2116018,-0.38841578
151,0.10277657,-0.50490427
152,0.24087054,-0.4845954
153,0.23407659,-0.56369156
154,0.06236076,-0.33069545
155,0.41315416,-0.37711063
156,-0.09763015,-0.06939151
157,0.1041631,-0.3130301
158,0.107277706,-0.29778293
159,0.32340327,-0.22100075
160,-0.007503052,-0.25868607
161,0.24946389,-0.42405465
162,0.1982232,-0.37481537
163,0.3909627,-0.19564366
164,0.12661795,-0.39327928
165,0.24138041,-0.3940289
166,0.10689763,-0.45908585
167,-0.050339926,-0.44627377
168,-0.07655828,-0.45529464
169,0.023457926,-0.4093888
170,-0.05757426,-0.4470421
171,-0.03446113,-0.46101165
172,-0.1138129,-0.40579972
173,-0.0241553,-0.36549863
174,-0.11869592,-0.44011703
175,-0.12519377,-0.42778003
176,-0.07404384,-0.4213725
177,-0.10605379,-0.33696008
178,0.4384949,-0.21656297
179,0.3566772,-0.49692515
180,0.17087281,-0.5039369
181,0.29277626,-0.46808863
182,0.4614292,-0.32826367
183,0.08201756,-0.44348738
184,0.11170252,-0.44696113
185,0.040157553,-0.3393512
186,-0.028683465,-0.4448029
187,-0.0736827,-0.40992776
188,-0.085401304,-0.44869915
189,-0.16825578,-0.20675339
190,-0.07307306,-0.45713767
191,-0.028435532,-0.4093609
192,0.058789317,-0.4148912
193,-0.0684859,-0.38769314
194,0.09289625,-0.45664725
195,0.10652173,-0.41173482
196,-0.1367583,-0.41455826
197,0.16264224,-0.51911795
198,0.16486454,-0.22021082
199,0.29801467,-0.37005693
200,0.35497016,-0.4745921
201,0.13569486,-0.3832266
202,0.04024137,-0.4780006
203,0.0694932,-0.48879698
204,0.10508784,-0.3760778
205,0.25969335,-0.40611246
206,0.44281548,-0.5580661
207,0.0687741,-0.47830492
208,-0.004202996,-0.49100962
209,-0.11300119,-0.40944782
210,-0.047015224,-0.40835693
211,-0.18597664,-0.28854755
212,-0.11707205,-0.15924034
213,0.09156288,-0.50924534
214,0.1935747,-0.46270704
215,0.30211803,-0.33016238
216,-0.20853741,0.039284207
217,0.25917256,-0.2714956
218,0.12798195,-0.048330985
219,0.07504399,-0.4385337
220,0.039508555,-0.5361489
221,-0.065214925,-0.37418076
222,-0.0345517,-0.46400708
223,-0.031551864,-0.48078558
224,-0.0833904,-0.46788704
225,-0.060201038,-0.42555216
226,0.023654964,-0.38099548
227,0.6536233,-0.17646919
228,-0.19932877,-0.343463
229,-0.08611258,-0.2692084
230,0.46835905,-0.6481439
231,0.19249651,-0.49969086
232,0.1242476,-0.40765938
233,0.4223339,-0.30607662
234,0.28119603,-0.24993192
235,0.2799498,-0.4299493
236,0.40935567,-0.46612555
237,0.22991699,-0.30619678
238,0.44169995,-0.29945204
239,0.013409878,-0.46038383
240,-0.13897145,-0.42130384
241,-0.04870221,-0.3663947
242,0.041212212,-0.45653695
243,-0.14597052,-0.42077592
244,-0.17977095,-0.41075903
245,-0.033950802,-0.4123257
246,-0.04958724,-0.20233536
247,0.37242773,-0.69773906
248,0.1234174,-0.5231919
249,0.28742117,-0.25093144
250,0.09960111,-0.644481
251,0.2472476,-0.63800603
252,0.11117088,-0.42217436
253,0.3299575,-0.5395695
254,0.37524402,-0.7607471
255,0.16108418,-0.54066485
256,0.23523435,-0.26413143
257,0.06887465,-0.23618911
258,0.35821924,-0.06380703
259,0.07824459,-0.34940302
260,-0.13018662,-0.51360893
261,-0.06409993,-0.49809328
262,-0.0006243929,-0.54118806
263,-0.02567697,-0.5833547
264,0.30277607,-0.45480317
265,0.046266597,-0.51780444
266,0.051880177,-0.55306685
267,0.17197968,-0.5038918
268,-0.121252485,-0.30452022
269,-0.11034002,-0.4130067
270,0.08174724,-0.51388896
271,-0.07300483,-0.4962331
272,0.23790516,-0.7082948
273,-0.18226144,-0.35914996
274,-0.054099478,-0.42841446
275,-0.170308,-0.38718137
276,0.20515074,-0.4481772
277,0.43340322,-0.052649252
278,0.4290744,-0.3527685
279,0.13428585,-0.07085236
280,-0.14837185,-0.40983292
281,0.020062473,-0.37128106
282,0.23810159,-0.42923555
283,0.19423035,-0.4575784
284,0.009842957,-0.44968548
285,0.21343896,-0.44577256
286,-0.00092709507,-0.5070708
287,0.023535747,-0.4794083
288,0.15909785,-0.35025966
289,0.18573356,-0.68144023
290,0.10915482,-0.6603141
291,0.08797669,-0.68846035
292,-0.060676638,-0.48651072
293,-0.17408867,-0.40893164
294,0.17422244,-0.26626757
295,0.22419125,-0.37817654
296,0.16563764,-0.61963505
297,-0.020226937,-0.48906466
298,0.31328875,-0.2326471
299,-0.046344444,0.09345124
300,-0.08758858,0.03816364
301,-0.087628916,0.03823886
302,-0.08760244,0.03827337
303,-0.08760658,0.038268007
304,-0.08764706,0.038451828
305,-0.08761186,0.038349487
306,-0.08761083,0.038345315
307,-0.08761083,0.038345315
308,-0.08761083,0.038345315
309,-0.08745958,0.03879086
310,-0.087894805,0.0388026
311,-0.087894805,0.0388026
