,valence,arousal
0,-0.0138614075,-0.68218946
1,-0.033729155,-0.6584353
2,-0.03351513,-0.67162514
3,0.062456515,-0.54371864
4,0.13596757,-0.29053703
5,0.19167906,-0.38557628
6,0.3013228,-0.25173244
7,0.21218336,-0.4215016
8,0.19679144,-0.6048629
9,0.1516794,-0.6186988
10,0.14119293,-0.5977435
11,0.005813177,-0.595081
12,0.1509765,-0.53715444
13,0.19055733,-0.5709151
14,0.090445705,-0.63430744
15,0.24100846,-0.58748573
16,0.15016434,-0.5172759
17,0.26806903,-0.5675493
18,0.25023708,-0.56088716
19,0.28356856,-0.55609876
20,0.28416374,-0.60138625
21,0.22926898,-0.59034204
22,0.20316154,-0.6374482
23,0.26634505,-0.5896102
24,0.36869016,-0.5746433
25,-0.020558182,-0.46875435
26,0.14458941,-0.4619321
27,-0.0027220293,-0.5102767
28,0.024458047,-0.4861929
29,0.03700384,-0.5699587
