,valence,arousal
0,0.19022429,-0.71681964
1,0.2371305,-0.701969
2,0.22218496,-0.62203264
3,0.19549963,-0.6470086
4,0.17096391,-0.7346797
5,0.25804052,-0.7083371
6,0.273981,-0.6964179
7,0.2098903,-0.73961467
8,0.3321661,-0.50885165
9,0.14480098,-0.8797542
10,0.4464806,-0.789737
11,0.44634792,-0.82612306
12,0.1120675,-0.86946553
13,0.29645908,-0.71770537
14,0.2463932,-0.69619256
15,0.33323514,-0.5341581
16,0.4156864,-0.59957314
17,0.498712,-0.84007627
18,0.28933746,-0.77683926
19,0.2390849,-0.7341237
20,0.24590524,-0.85135865
21,0.25307468,-0.84097344
22,0.22029799,-0.8058067
23,-0.044291798,0.13319649
24,0.1668939,-0.7241725
25,0.4010409,-0.73763466
26,0.378031,-0.7540499
27,0.45111337,-0.7515118
28,0.37570557,-0.7352917
29,0.37861368,-0.75387496
