,valence,arousal
0,0.032834988,-0.60211825
1,0.026528616,-0.60074383
2,0.18052581,-0.46139196
3,-0.11282735,-0.16246493
4,-0.104288906,-0.2999854
5,0.033892397,-0.3529106
6,0.24209473,-0.2906134
7,0.35091776,-0.20875858
8,0.3747808,-0.31470564
9,0.49203527,-0.80764306
10,0.06786825,-0.51876783
11,0.0002247349,-0.57637966
12,0.0112132905,-0.6087761
13,-0.06611294,-0.59692955
14,0.007852378,-0.65697384
15,0.05065007,-0.62273717
16,0.094050445,-0.55059826
17,0.14008516,-0.44121763
18,0.15649827,-0.45097575
19,0.1745944,-0.496395
20,0.1301049,-0.3374531
21,0.055504452,-0.47555354
22,0.042296108,-0.4653303
23,0.0115062585,-0.53558207
24,-0.03451505,-0.4723971
25,0.01252105,-0.5422182
26,0.022577662,-0.54079807
27,0.036739506,-0.57818866
28,0.04207879,-0.54904884
29,0.06286657,-0.5682089
