,valence,arousal
354,0.20085743,-0.25253654
355,0.43832687,-0.14931034
356,0.4053354,-0.41164002
357,0.37820277,-0.30331656
358,0.24184933,-0.37568724
359,0.30196202,-0.28737384
360,0.5381743,-0.35418555
361,0.4796826,-0.6288513
362,0.35146567,-0.66023874
363,0.38463923,-0.6762753
364,0.43285474,-0.5571804
365,0.2542782,-0.23684329
366,0.33340535,-0.47132763
367,0.435575,-0.5492946
368,0.53625005,-0.61837494
369,0.6070983,-0.53922945
370,0.5318453,-0.56115377
371,0.44839665,-0.3656098
372,0.5330563,-0.5874918
373,0.5253158,-0.3263177
374,0.59030837,-0.2689372
375,0.54887605,-0.40483534
376,0.4392344,-0.587135
377,0.48170495,-0.61114913
378,0.4593663,-0.5788106
379,0.50726074,-0.59296
380,0.48306862,-0.6420148
381,0.44412068,-0.4716316
382,0.47255978,-0.46197715
383,0.3710539,-0.40491694
384,0.24690154,-0.5834438
385,0.3188192,-0.573171
386,0.36382887,-0.4567332
387,0.388981,-0.34529448
388,0.45858273,-0.33935198
389,0.748656,-0.74167556
390,0.6869077,-0.7456404
391,0.72686934,-0.7119298
392,0.5108303,-0.6757692
393,0.49178794,-0.7129224
394,0.46036565,-0.7429668
395,0.21179907,-0.5804969
396,0.45603502,-0.5432693
397,0.45127562,-0.5634881
398,0.47874293,-0.6364267
399,0.36158153,-0.5067003
400,0.2123572,-0.43420592
401,0.21512511,-0.34288666
402,0.2285713,-0.40513805
403,0.18452439,-0.3618265
404,0.11417606,-0.29682902
405,0.24137358,-0.43120858
406,0.29818594,-0.4647127
407,0.42474964,-0.6812265
408,0.4889579,-0.71015215
409,0.44307074,-0.59252334
410,0.3370274,-0.605132
411,0.5434031,-0.66590905
412,0.48749724,-0.58208597
413,0.38582218,-0.58856463
414,0.4715989,-0.55302095
415,0.39075655,-0.45759112
416,0.44315562,-0.57102495
417,0.53271013,-0.6774207
418,0.5204347,-0.6587529
419,0.4006476,-0.4774581
420,0.43255967,-0.5710307
421,0.24640197,-0.45056003
422,0.4566547,-0.5426637
423,0.40173444,-0.44372973
424,0.43498635,-0.56603813
425,0.49635887,-0.6296872
426,0.59317416,-0.66628253
427,0.54572415,-0.66186833
428,0.37353438,-0.559357
429,0.5060172,-0.5213165
430,0.3686439,-0.48690268
431,0.31592485,-0.4630831
432,0.19506633,-0.3861082
433,0.37691316,-0.49193195
434,0.3494609,-0.47022364
435,0.4038561,-0.4767703
436,0.39639512,-0.61612993
437,0.32859322,-0.61056197
438,0.32191077,-0.51784635
439,0.22236902,-0.42760205
440,0.08927115,-0.31494498
441,0.30701408,-0.49269605
442,0.56087124,-0.6300299
443,0.31643677,-0.46087188
444,0.44884136,-0.5564028
445,0.5914776,-0.6806505
446,0.38571653,-0.53879625
447,0.48451886,-0.66304827
448,0.1606954,-0.33780178
449,0.4900292,-0.61775494
450,0.46676832,-0.6350664
451,0.50920033,-0.61682546
452,0.51289797,-0.6271106
453,0.31970158,-0.47630742
454,0.22274494,-0.50271195
455,0.3211999,-0.48205915
456,0.16100156,-0.43073845
457,0.19641158,-0.47230986
458,0.1483511,-0.44284084
459,0.21642992,-0.40918136
460,0.25814673,-0.42988142
461,0.47344655,-0.5496339
462,0.5314538,-0.62228763
463,0.41766745,-0.5650768
464,0.39007613,-0.44667378
465,0.37688228,-0.4466069
466,0.3562313,-0.51085764
467,0.43605512,-0.5444673
468,0.40296158,-0.55742955
469,0.28808045,-0.4976331
470,0.43141523,-0.58794093
471,0.49775025,-0.65743136
472,0.4405752,-0.62184024
473,0.5242761,-0.5687418
474,0.5552106,-0.36466172
475,0.41774967,-0.5879266
476,0.20501703,-0.470238
477,0.14410385,-0.39974424
478,0.10347881,-0.4131972
479,0.25232872,-0.41553643
480,0.30859017,-0.30339807
