,valence,arousal
0,0.213402,-0.6865433
1,0.22614416,-0.525175
2,0.43667033,-0.73222744
3,0.41006655,-0.7822361
4,0.29543766,-0.82297033
5,0.43118006,-0.48488137
6,0.10911406,-0.8370585
7,0.31403714,-0.72661495
8,0.3639913,-0.68359876
9,0.38264427,-0.6178838
10,0.43645468,-0.6227634
11,-0.20526703,0.14919703
12,0.20295739,-0.7917224
13,0.124957465,-0.31702772
14,0.123861544,-0.38890344
15,0.15786687,-0.34907204
16,0.10814967,-0.3753441
17,0.10473814,-0.3324931
18,0.13335067,-0.2516865
19,0.13630143,-0.2786018
20,0.11383023,-0.22292872
21,0.08282634,-0.18008254
22,0.058886554,-0.12590416
23,0.024056401,-0.067425214
24,-0.03359923,-0.028192662
25,-0.05670217,-0.034080826
26,-0.115811564,-0.009941838
27,-0.15520784,0.036656477
28,-0.17404261,0.057218768
29,-0.15720215,0.030273594
