,valence,arousal
0,-0.0041299206,-0.6571103
1,0.012681241,-0.67876625
2,0.01758736,-0.7545586
3,0.15820196,-0.92780274
4,0.17773712,-0.7729496
5,0.1324732,-0.6090713
6,0.15854764,-0.50874925
7,0.72098005,-0.32666492
8,-0.013968383,-0.19717933
9,-0.029493604,-0.17652257
10,-0.043388817,-0.15091206
11,-0.09972722,-0.16513674
12,-0.11103023,-0.028723352
13,0.015513564,-0.14422275
14,0.5481126,-0.5282506
15,0.40076643,-0.6434943
16,0.3763235,-0.60098356
17,0.40924874,-0.49660477
18,0.17713836,-0.45896146
19,0.08700579,-0.28963098
20,0.16251755,-0.25516254
21,0.36094138,-0.49833485
22,0.44448516,-0.4680177
23,0.31392017,-0.5407318
24,0.058803942,-0.09492167
25,-0.123706795,-0.2164075
26,-0.13047898,-0.31850854
27,-0.10118947,-0.5233803
28,0.15777622,-0.54856575
29,0.42481336,-0.68946636
