,valence,arousal
0,0.0728107,-0.41026446
1,0.08630695,-0.44830844
2,0.0678873,-0.43908176
3,0.07407399,-0.43301666
4,0.039969202,-0.4257482
5,0.04316842,-0.35673544
6,0.033537325,-0.44080493
7,0.0653676,-0.41689324
8,0.077843316,-0.48202077
9,0.0952846,-0.46630803
10,0.031395297,-0.44876662
11,-0.006218676,-0.36570188
12,0.15446575,-0.3138303
13,0.11757559,-0.41611418
14,-0.035865095,-0.54864925
15,0.078303084,-0.5659954
16,0.039880823,-0.55938286
17,0.119403176,-0.54199266
18,0.07269963,-0.43436763
19,0.13323742,-0.5231048
20,0.10212133,-0.40751526
21,0.02157918,-0.36913487
22,-0.07177492,-0.30186957
23,-0.09485104,-0.37629673
24,-0.093237005,-0.38712677
25,-0.12860957,-0.3719832
26,-0.04357175,-0.4565352
27,0.007713023,-0.47835648
28,0.02157234,-0.49397793
29,0.037009183,-0.50917614
