,valence,arousal
0,0.37603846,-0.78259104
1,0.3796182,-0.7656121
2,0.36627686,-0.7434829
3,0.36426297,-0.71965814
4,0.38787666,-0.7372141
5,0.3890315,-0.70231843
6,0.39534828,-0.7189437
7,0.39058462,-0.68641984
8,0.41074073,-0.6250578
9,0.46591318,-0.6353849
10,0.41428193,-0.5767164
11,0.40335548,-0.46386522
12,0.33408007,-0.44237033
13,-0.24643359,0.07439221
14,0.13318774,-0.6505454
15,0.096289374,-0.5970942
16,0.075810574,-0.6255145
17,0.03172442,-0.6096106
18,0.022766467,-0.53859365
19,-0.030038271,-0.45398402
20,0.06008571,-0.6103037
21,0.041164126,-0.56722903
22,0.13443768,-0.50237715
23,0.07139032,-0.5790148
24,0.05381004,-0.5675964
25,0.059818294,-0.6260083
26,0.048373427,-0.43815306
27,0.07747169,-0.41346672
28,0.07077872,-0.46444085
29,0.045794915,-0.41111732
