,valence,arousal
0,-0.017525706,-0.62474257
1,-0.014610146,-0.6239434
2,-0.023479495,-0.6252114
3,0.008805121,-0.63656235
4,-0.02000064,-0.6165095
5,0.12778105,-0.60925686
6,0.2632417,-0.4928858
7,0.23334374,-0.6199798
8,0.30808797,-0.5428205
9,0.3654842,-0.3576296
10,0.0967673,-0.5592735
11,0.08383777,-0.61063975
12,0.10518389,-0.6185484
13,0.03766122,-0.6199694
14,0.054184612,-0.57735837
15,-0.008338814,-0.55583525
16,-0.032738347,-0.59340465
17,0.0020625398,-0.45879605
18,-0.08979753,-0.45578644
19,-0.015032445,-0.500198
20,-0.010602352,-0.507093
21,0.019770656,-0.46697044
22,-0.01371253,-0.38480446
23,0.032212917,-0.5043678
24,0.2185032,-0.47785512
25,0.1726537,-0.5012969
26,0.22070974,-0.6499337
27,0.19794281,-0.7160229
28,0.2659311,-0.68895626
29,0.254608,-0.61605895
