,valence,arousal
0,0.22426903,-0.67223
1,0.22777383,-0.70892876
2,0.324434,-0.79833347
3,0.40374145,-1.0538135
4,0.66222936,-0.77814424
5,0.65431356,-0.91948247
6,0.5702016,-0.75127983
7,0.50440127,-0.5215905
8,-0.1499787,-0.59857774
9,0.3704804,-0.5286633
10,0.30070838,-0.55681276
11,0.2698514,-0.61203754
12,0.35646462,-0.7806132
13,0.31315532,-0.6633426
14,0.23601252,-0.6845947
15,0.2170068,-0.53561
16,0.1522651,-0.2835238
17,-0.019494895,-0.28031895
18,0.07860582,-0.43630922
19,0.46560508,-0.54577464
20,0.46555164,-0.51312876
21,0.3320199,-0.49195918
22,0.283892,-0.4609371
23,0.32692236,-0.42655835
24,0.36262253,-0.49507344
25,0.2208621,-0.46999386
26,0.13504606,-0.471588
27,0.48325047,-0.8574308
28,0.5691653,-1.0649595
29,0.3063157,-0.7620726
