,valence,arousal
0,0.48522976,-0.49006298
1,0.5296674,-0.57730937
2,0.5581376,-0.6396839
3,0.5702017,-0.6829669
4,0.56456155,-0.7019584
5,0.54881316,-0.7225999
6,0.49183485,-0.6745177
7,0.40497383,-0.7241429
8,0.43517852,-0.8395503
9,0.5251654,-0.83329785
10,0.55707425,-0.87009543
11,0.5667789,-0.8436233
12,0.61494493,-0.80480707
13,0.64933294,-0.9103548
14,0.62423676,-0.944244
15,0.60075,-0.9333706
16,0.6095219,-0.93684983
17,0.6078097,-0.9307441
18,0.6443965,-0.90461254
19,0.5336442,-0.8581853
20,0.5719281,-0.9197646
21,0.521063,-0.823838
22,0.5975823,-0.9304402
23,0.54718375,-0.98519254
24,0.5133496,-0.9715445
25,0.56182677,-1.0173209
26,0.63594705,-0.99461377
27,0.515224,-0.8516546
28,0.5561973,-0.88268626
29,0.64833957,-0.92877305
