,valence,arousal
0,0.27470753,-0.5552262
1,0.32942843,-0.62602484
2,0.35223,-0.59863746
3,0.3582115,-0.54271007
4,0.22208294,-0.4606348
5,0.3277324,-0.44204006
6,0.28147912,-0.38746464
7,0.47192773,-0.4460488
8,0.35099468,-0.5979915
9,0.36653304,-0.3312367
10,0.293624,-0.5649571
11,0.26992926,-0.67738235
12,0.21703058,-0.7311597
13,-0.010733073,0.3002374
14,0.16589436,-0.6659539
15,0.41653323,-0.58795476
16,0.35356763,-0.54054165
17,-0.0939808,-0.06409284
18,0.14925644,-0.5580259
19,0.09141325,-0.2053505
20,0.030715164,-0.15700237
21,0.09084716,0.013281205
22,0.08455076,-0.07868274
23,-0.109218396,0.0118790055
24,-0.15176699,0.039280035
25,-0.14761999,0.1198465
26,-0.17992333,0.05476094
27,-0.21578488,-0.0054874937
28,-0.10797454,-0.17291294
29,0.0003299669,-0.27197206
